DownAndDistance,Yardline,Expected Points Added (EPA)
1-2,75,1.54281
1-9,11,2.29085
2-18,79,0.142184
1-1,75,1.96099
2-20,75,0.0430643
1-1,79,1.90533
1-9,15,1.6349
2-18,75,0.149276
2-16,75,0.131253
2-15,75,0.239871
4-14,22,0.688743
4-6,53,0.735715
1-20,86,0.0398801
2-14,75,0.221788
2-13,75,0.222307
1-9,92,0.336259
2-18,52,0.18429
1-18,76,0.152538
2-7,58,0.993606
2-12,75,0.358819
2-7,75,0.770879
2-8,89,0.438052
1-14,89,0.196679
2-6,75,0.828244
4-20,56,0.01957
2-5,75,1.1686
2-2,75,1.4488
2-1,75,1.93607
3-19,75,0.0249371
1-2,81,1.39207
3-16,75,0.112024
4-7,40,0.961255
3-15,75,0.204347
3-13,75,0.17769
4-4,95,0.402636
3-9,75,0.36974
3-1,39,2.68008
3-7,75,0.642636
3-6,75,0.716311
3-19,19,0.292166
3-3,90,0.978588
3-17,71,0.0477539
4-19,75,0.0110921
4-16,75,0.0420344
4-15,75,0.158811
3-12,88,0.144325
4-14,75,0.0519028
4-13,75,0.0691985
4-12,75,0.261674
1-11,80,0.413271
1-8,52,1.01601
4-16,62,0.0707692
4-10,75,0.225946
4-9,75,0.111878
3-15,42,0.554479
4-7,75,0.515594
4-5,75,0.603724
4-3,75,0.785483
4-1,75,1.21123
2-14,79,0.197864
4-6,49,0.781144
4-14,18,0.751356
1-20,74,0.0757421
1-19,74,0.0603178
2-7,56,1.00903
2-12,77,0.357262
1-9,94,0.302334
2-18,58,0.151938
1-18,74,0.154397
1-13,74,0.290945
1-9,74,0.543655
2-14,21,1.12949
1-11,14,1.59913
4-10,25,0.564132
1-8,74,0.676682
1-7,74,0.85034
1-4,74,1.30513
1-2,74,1.54755
1-9,10,0.256427
2-18,78,0.140532
1-1,74,2.00138
2-20,74,0.0436171
1-1,78,1.91807
1-9,14,1.65645
2-18,74,0.146714
2-16,74,0.136413
2-15,74,0.24763
4-14,17,1.13399
4-6,54,0.738307
1-20,87,0.0378131
2-14,74,0.227404
2-13,74,0.227753
1-9,93,0.308755
2-18,53,0.175587
1-18,79,0.144459
2-7,59,0.989164
2-12,74,0.361954
2-7,74,0.776036
1-14,88,0.195966
2-8,90,0.413015
2-6,74,0.844675
4-20,57,0.0190038
2-5,74,1.16211
2-2,74,1.44957
2-1,74,1.9852
3-3,3,4.29721
3-19,74,0.0284561
1-2,82,1.40047
3-16,74,0.102685
4-7,43,0.54938
3-15,74,0.189121
3-8,81,0.413909
1-1,3,4.58714
1-10,79,0.451546
2-19,53,0.118753
3-14,74,0.131467
2-16,90,0.0424238
3-13,74,0.183104
4-4,92,0.479448
3-9,74,0.343128
3-1,38,2.75211
3-7,74,0.677845
3-6,74,0.717854
3-3,91,0.905262
3-17,68,0.0513723
4-19,74,0.0157243
4-16,74,0.0478413
4-15,74,0.147051
3-12,89,0.13487
4-14,74,0.0630612
4-13,74,0.0746191
4-12,74,0.257732
1-11,81,0.405705
1-8,53,0.980218
4-16,61,0.0773778
4-10,74,0.214527
4-9,74,0.110376
2-20,81,0.0353854
3-15,41,0.561629
4-7,74,0.527892
4-5,74,0.594603
4-3,74,0.754718
4-1,74,1.23677
2-14,76,0.209437
4-14,47,0.116179
1-20,73,0.0920159
1-19,73,0.0628734
1-13,73,0.318095
1-9,73,0.559572
2-14,22,1.12423
1-11,13,1.56419
4-10,22,0.669599
1-8,73,0.683753
1-4,73,1.34587
1-2,73,1.54345
2-18,77,0.143303
1-1,73,2.05013
3-15,49,0.477354
4-7,82,0.441892
2-20,73,0.0432083
1-1,77,1.94911
1-9,9,2.27632
2-18,73,0.150205
2-16,73,0.154153
2-15,73,0.240664
4-14,16,1.02964
4-6,55,0.710374
1-20,84,0.041392
2-14,73,0.249396
2-13,73,0.249437
1-9,34,1.2075
2-18,54,0.168687
1-18,78,0.143012
2-7,52,1.08919
2-12,73,0.356215
2-7,73,0.786092
1-14,91,0.164588
2-8,71,0.635722
2-6,73,0.854889
4-20,58,0.0191856
2-5,73,1.16465
2-2,73,1.46947
3-3,4,2.2717
3-19,73,0.026947
1-2,87,1.29321
3-16,73,0.10986
4-7,42,0.854573
3-15,73,0.200045
3-13,73,0.220007
4-4,89,0.532379
3-9,73,0.38119
3-1,37,2.735
3-7,73,0.686396
3-6,73,0.728697
3-3,92,0.929649
4-19,73,0.0119514
4-16,73,0.0547856
4-15,73,0.164311
3-12,90,0.103599
4-14,73,0.0687183
4-13,73,0.0700933
4-12,73,0.239854
1-11,94,0.227125
1-8,58,0.903172
4-16,56,0.0970379
4-10,73,0.229703
4-9,73,0.126566
3-15,44,0.607708
4-7,73,0.519823
4-5,73,0.568489
4-3,73,0.780147
4-1,73,1.24758
2-14,77,0.212054
4-14,44,0.0655681
4-6,51,0.800365
1-20,72,0.0890679
1-19,72,0.0719305
2-7,62,0.947365
2-12,79,0.342382
1-13,72,0.310699
4-15,72,0.160596
1-12,72,0.473129
1-9,72,0.579564
2-14,23,1.20423
1-11,12,1.63224
4-10,23,0.777136
1-8,72,0.705494
1-4,72,1.33046
1-2,72,1.56871
2-18,76,0.139783
1-1,72,1.9802
2-20,72,0.0476592
1-1,76,1.92548
2-18,72,0.150762
2-16,72,0.142924
2-15,72,0.262103
4-6,48,0.819983
4-14,19,0.737442
1-20,85,0.0397858
2-14,72,0.244441
2-13,72,0.243421
1-9,35,1.21747
2-18,55,0.161638
1-18,81,0.136157
2-7,53,1.07843
2-12,72,0.369282
4-17,81,0
2-11,72,0.395515
2-7,72,0.798483
1-14,90,0.173828
2-8,88,0.453193
2-6,72,0.852659
4-20,59,0.0125769
2-5,72,1.16727
2-2,72,1.48603
3-3,5,1.76199
3-19,72,0.0255615
1-2,80,1.42478
3-16,72,0.108095
4-7,53,0.730245
3-15,72,0.195134
2-16,88,0.0884261
3-13,72,0.211536
4-4,94,0.332599
3-9,72,0.387062
3-1,36,2.79528
3-7,72,0.667696
3-6,72,0.757376
3-17,85,0.0327061
3-3,72,1.1952
3-3,93,0.851602
3-17,70,0.0493909
4-19,72,0.0125684
4-16,72,0.0542174
3-12,91,0.0532051
4-14,72,0.0635615
4-13,72,0.0692693
4-12,72,0.246695
1-11,95,0.218578
1-8,59,0.880473
4-16,63,0.074093
4-10,72,0.235362
4-9,72,0.0999555
3-15,43,0.563297
4-7,72,0.499126
4-5,72,0.661972
4-3,72,0.821874
4-1,72,1.22924
1-19,71,0.0712452
1-17,71,0.12023
1-13,71,0.335304
2-18,19,0.266564
1-9,71,0.586007
2-14,24,1.19219
4-10,28,0.465965
1-8,71,0.702673
1-4,71,1.36232
1-2,71,1.58483
2-18,83,0.123178
1-1,71,2.08912
1-9,19,1.03285
2-18,71,0.156261
2-15,71,0.251926
4-14,26,0
4-6,57,0.669146
1-20,82,0.0438858
2-14,71,0.238734
2-13,71,0.245225
3-2,21,2.57793
4-8,84,0.151194
2-10,71,0.465664
1-4,23,2.37653
2-9,71,0.503367
2-7,71,0.813282
1-14,93,0.0875566
2-8,69,0.648369
2-6,71,0.8922
4-20,60,0.0203891
2-5,71,1.19963
2-2,71,1.51799
2-1,71,2.02603
3-3,14,2.40668
3-19,71,0.0332451
3-16,71,0.115924
4-7,36,1.27385
3-15,71,0.204406
2-16,89,0.0673622
3-13,71,0.212766
4-4,99,0.336857
3-9,71,0.370574
3-6,71,0.770913
3-3,94,0.79847
3-19,23,0.362112
4-19,71,0.0170592
4-16,71,0.0493658
3-12,84,0.224089
4-14,71,0.0673076
4-13,71,0.0645836
4-12,71,0.244156
1-11,92,0.290041
1-8,56,0.916453
4-16,58,0.0798756
4-10,71,0.239995
4-9,71,0.112957
2-10,86,0.358444
4-8,71,0.198046
3-15,38,0.648326
4-7,71,0.547152
4-5,71,0.637528
4-3,71,0.789521
4-1,71,1.26042
1-19,70,0.0743163
1-13,70,0.320312
4-15,90,0.113038
1-12,70,0.485715
2-18,18,0.496233
1-9,70,0.581477
2-14,25,1.17272
4-10,29,0.524487
1-8,70,0.720178
1-4,70,1.38437
1-2,70,1.59758
2-18,82,0.127877
1-1,70,2.10324
1-9,18,1.14888
2-18,70,0.150313
2-5,50,1.5548
4-20,81,0.00538847
2-17,70,0.0646477
2-15,70,0.259783
4-14,21,0.667872
4-6,58,0.697816
1-20,83,0.0449584
2-14,70,0.242143
2-13,70,0.243345
3-2,22,2.58604
4-8,87,0.143443
2-10,70,0.472281
2-7,70,0.800079
1-14,92,0.138554
2-8,70,0.632768
2-6,70,0.897698
4-20,61,0.0119742
2-5,70,1.22198
2-2,70,1.54952
2-1,70,2.09016
3-3,15,2.45027
3-19,70,0.0294429
3-16,70,0.116218
4-7,39,1.14157
3-15,70,0.193127
2-16,70,0.155307
3-13,70,0.210195
4-4,96,0.383249
3-9,70,0.384679
3-6,70,0.769957
3-3,95,0.752587
3-19,22,0.321372
4-19,70,0.0150331
4-18,70,0.113742
4-16,70,0.0496476
3-12,85,0.206614
4-14,70,0.0713932
4-13,70,0.0747046
4-12,70,0.273421
1-11,93,0.23539
1-8,57,0.922301
4-16,57,0.0874819
4-10,70,0.244318
4-9,70,0.117398
2-10,85,0.361436
4-8,70,0.206439
3-15,37,0.668543
4-7,70,0.522663
4-5,70,0.644256
4-3,70,0.804725
4-1,70,1.27344
1-19,69,0.0761228
1-13,69,0.332054
4-15,91,0.138012
1-12,69,0.51825
2-19,59,0.0843573
3-14,76,0.123191
1-1,29,3.2541
1-10,69,0.554866
1-9,69,0.607832
2-14,26,1.07781
4-10,26,0.630516
1-8,69,0.726082
1-4,69,1.37898
4-17,79,0
1-3,69,1.46749
1-2,69,1.63365
2-18,81,0.129634
1-1,69,2.10604
1-9,13,1.90261
2-18,69,0.150976
2-15,69,0.268009
4-14,20,0.653958
4-6,59,0.748096
1-20,80,0.0619713
2-14,69,0.253649
2-13,69,0.25752
3-2,23,2.49529
4-8,86,0.152997
2-10,69,0.484947
1-4,25,2.29757
2-9,69,0.53351
2-7,69,0.842183
1-14,95,0.0818534
2-8,67,0.672128
2-6,69,0.935829
4-20,62,0.0189522
2-5,69,1.24682
2-2,69,1.56421
2-1,69,2.11909
3-19,69,0.0303413
4-7,38,1.1515
3-15,69,0.228497
2-16,71,0.144455
3-13,69,0.226881
3-14,58,0.235705
2-19,69,0.0537653
3-6,69,0.773249
3-19,21,0.665534
3-3,80,1.13871
4-19,69,0.0153912
4-16,69,0.0540261
3-12,86,0.194223
4-14,69,0.0800621
4-13,69,0.0661706
4-12,69,0.280536
1-11,90,0.315692
1-8,62,0.80812
4-10,69,0.249924
4-9,69,0.129192
2-10,80,0.387536
4-8,69,0.189551
3-15,24,0.827695
4-7,69,0.529919
4-5,69,0.640649
4-3,69,0.815804
4-1,69,1.31746
1-19,68,0.0708743
1-17,68,0.131945
1-13,68,0.356673
4-15,92,0.108139
1-12,68,0.506637
3-8,88,0.351343
2-19,58,0.0947339
3-14,77,0.119909
1-1,28,3.25856
1-10,68,0.56909
1-9,68,0.619524
2-14,27,1.11351
4-10,27,0.53644
1-8,68,0.748006
1-4,68,1.4158
1-2,68,1.67016
2-18,80,0.140183
1-1,68,2.11184
1-9,12,2.06073
2-18,68,0.152979
2-5,52,1.50459
4-20,79,0.0111443
2-17,68,0.074548
2-15,68,0.271331
4-14,23,0.779184
4-6,52,0.740152
1-20,81,0.0524834
2-14,68,0.271539
2-13,68,0.25737
2-12,68,0.399066
1-4,24,2.37409
2-9,68,0.517193
2-7,68,0.847954
1-14,94,0.0975692
2-8,68,0.659534
2-6,68,0.926482
4-20,63,0.0176867
2-5,68,1.23524
2-2,68,1.57699
2-1,68,2.13643
3-19,68,0.0292415
3-16,68,0.117272
4-7,33,1.25366
3-15,68,0.179031
2-16,68,0.150892
3-13,68,0.212249
4-4,98,0.402889
3-9,68,0.410502
3-6,68,0.814008
3-19,20,0.125838
3-3,81,1.08383
4-19,68,0.0165702
4-16,68,0.0649467
3-12,87,0.166255
4-14,68,0.0776785
4-12,68,0.274725
1-11,91,0.290309
1-8,63,0.820972
4-16,59,0.0865423
4-10,68,0.243398
4-9,68,0.123772
2-10,87,0.354892
4-8,68,0.201227
3-15,39,0.585872
4-7,68,0.595846
4-5,68,0.707684
4-3,68,0.845316
4-1,68,1.28861
1-19,67,0.0756681
2-7,7,3.24407
2-12,70,0.391979
1-17,67,0.13076
1-13,67,0.354404
4-15,93,-0.00508604
1-12,67,0.516947
2-19,57,0.0927701
3-14,78,0.121105
1-1,31,3.17028
1-10,67,0.606681
2-18,23,0.665331
1-9,67,0.617029
2-14,28,1.14826
1-8,67,0.775048
1-16,43,0.435357
1-5,67,1.28211
1-4,67,1.41095
1-3,67,1.53358
3-16,69,0.121484
1-2,67,1.62825
2-18,87,0.108006
1-1,67,2.13016
3-14,52,0.250308
2-19,67,0.0601129
1-9,23,1.49179
2-18,67,0.152311
2-15,67,0.286422
4-4,4,2.51148
2-14,67,0.273827
2-13,67,0.253219
2-12,67,0.411697
2-10,67,0.50938
1-14,65,0.398951
2-8,65,0.705602
2-6,67,0.957732
2-5,67,1.27586
2-2,67,1.60922
2-1,67,2.16451
3-17,23,0.368575
3-3,10,1.34783
3-19,67,0.0339473
1-2,89,1.23953
3-16,67,0.128774
4-7,32,1.36523
3-15,67,0.176509
2-16,69,0.154288
3-13,67,0.21549
3-9,67,0.418465
3-6,67,0.794343
3-17,76,0.0414737
3-3,67,1.2919
3-19,27,0.137616
3-3,82,1.10577
4-19,67,0.0151088
4-16,67,0.0661107
4-6,96,0.364492
3-12,80,0.260438
4-14,67,0.0772576
1-11,88,0.348074
1-8,60,0.86806
4-10,67,0.279313
4-9,67,0.13143
3-15,34,0.800065
4-7,67,0.564528
4-5,67,0.687635
4-3,67,0.849991
4-1,67,1.3343
2-14,87,0.153341
4-14,42,0.0723423
1-20,66,0.111613
1-19,66,0.0774665
2-12,69,0.404456
1-17,66,0.1452
1-13,66,0.366653
4-15,94,-0.0457495
1-12,66,0.533751
2-19,56,0.0921277
3-14,79,0.107519
1-1,30,3.17097
1-10,66,0.602983
2-18,22,0.590824
1-9,66,0.649521
2-14,29,1.14819
1-8,66,0.767818
1-4,66,1.44909
4-17,78,0
1-3,66,1.48829
1-2,66,1.73718
2-18,86,0.111358
1-1,66,2.15817
3-14,53,0.290991
2-19,66,0.065859
1-9,22,1.4233
2-18,66,0.150393
2-15,66,0.289218
4-4,5,1.20356
2-14,66,0.32359
2-13,66,0.262342
2-12,66,0.424259
2-10,66,0.536687
1-4,26,2.31516
2-9,66,0.55136
1-14,64,0.395474
2-8,66,0.680306
2-6,66,0.94443
2-5,66,1.25297
2-2,66,1.64079
2-1,66,2.15592
3-17,20,0.129644
3-3,11,3.43368
3-19,66,0.0343636
3-16,66,0.133199
4-7,35,1.39201
3-15,66,0.168573
2-16,66,0.166278
3-13,66,0.240436
3-9,66,0.429218
3-1,62,2.13372
3-7,66,0.744551
3-6,66,0.853197
3-19,26,0.242611
3-3,83,1.05865
4-19,66,0.0171487
4-16,66,0.0664887
4-6,97,0.317617
3-12,81,0.246237
4-14,66,0.0880044
4-12,66,0.269328
4-9,66,0.12073
2-20,89,0.0277667
3-15,33,0.812881
4-7,66,0.535666
4-5,66,0.666371
4-3,66,0.861716
4-1,66,1.42901
1-19,65,0.0776453
1-17,65,0.152546
1-13,65,0.376569
4-15,95,-0.0828052
1-12,65,0.513199
1-9,65,0.654078
4-10,30,0.450645
2-14,30,1.03367
1-8,65,0.81362
1-4,65,1.47518
1-3,65,1.54569
1-2,65,1.70089
1-9,61,0.696433
2-18,85,0.115104
1-1,65,2.18596
3-15,57,0.290338
4-7,90,0.2982
2-20,65,0.054154
1-9,17,1.21026
2-18,65,0.150396
2-16,65,0.16841
2-15,65,0.308769
2-14,65,0.323123
2-13,65,0.259352
1-9,90,0.385197
2-18,62,0.150869
1-18,70,0.15955
2-7,60,0.95304
2-12,65,0.424771
2-10,65,0.519137
1-4,29,2.27954
2-9,65,0.565503
1-14,67,0.367118
2-8,79,0.537161
2-6,65,0.963062
2-5,65,1.31769
2-2,65,1.59843
2-1,65,2.21111
3-3,12,3.25198
3-19,65,0.0366418
3-16,65,0.121118
4-7,34,1.30938
3-15,65,0.204271
2-16,67,0.164791
3-13,65,0.207027
4-4,97,0.347076
3-9,65,0.421055
3-1,61,2.08208
3-7,65,0.759005
3-6,65,0.85462
3-17,74,0.0430429
3-3,65,1.34745
4-16,65,0.0638172
3-12,82,0.241375
4-14,65,0.0807223
4-9,65,0.148191
3-15,36,0.729971
4-7,65,0.557288
4-5,65,0.737428
4-3,65,0.888511
4-1,65,1.43032
1-19,64,0.0882396
2-12,71,0.378914
1-17,64,0.14867
1-13,64,0.381656
4-15,80,0.134253
1-12,64,0.573237
1-9,64,0.681164
2-14,31,0.901095
4-10,31,0.613278
1-8,64,0.775828
1-4,64,1.48544
1-3,64,1.58073
1-2,64,1.70507
1-9,60,0.716415
2-18,84,0.120006
1-1,64,2.20737
3-14,55,0.261443
2-19,64,0.0700246
1-9,16,1.3026
2-18,64,0.149446
2-15,64,0.318661
2-14,64,0.337148
2-13,64,0.28193
1-9,91,0.373108
2-18,63,0.146196
1-18,73,0.148857
2-7,61,0.922359
2-12,64,0.459353
3-2,20,2.38551
4-8,85,0.138285
2-10,64,0.538071
2-7,64,0.89312
1-14,66,0.388218
2-8,64,0.673975
2-6,64,0.980953
2-5,64,1.33866
2-2,64,1.64544
2-1,64,2.19167
3-17,22,0.251064
3-3,13,2.83992
3-19,64,0.0378661
1-2,88,1.29996
3-16,64,0.125933
4-7,45,0.475363
3-15,64,0.20955
2-16,64,0.166869
3-13,64,0.254517
3-9,64,0.441408
3-1,60,2.17561
3-7,64,0.732655
3-6,64,0.851104
3-17,77,0.041306
3-3,64,1.32739
3-19,24,0.272791
3-3,85,1.04208
4-19,64,0.0146778
4-16,64,0.063447
3-12,83,0.231609
4-14,64,0.0873929
4-13,64,0.0821774
1-11,71,0.492242
4-10,64,0.256261
4-9,64,0.12812
3-15,35,0.71752
4-7,64,0.563143
4-5,64,0.673504
4-3,64,0.855408
4-1,64,1.35172
1-20,63,0.107197
1-18,63,0.185683
2-4,69,1.33461
4-2,34,1.47935
1-6,31,1.71041
1-16,63,0.146063
1-15,63,0.458846
3-9,45,0.60831
4-4,69,0.690191
2-8,35,1.07019
2-6,37,1.49774
1-3,39,2.10004
1-14,63,0.430709
1-13,63,0.385333
1-12,63,0.574598
2-18,91,0.0925632
1-9,63,0.66942
3-14,41,0.278886
2-19,86,0.0306292
2-3,85,1.18882
1-16,95,0.0592436
1-5,95,0.815535
1-6,63,1.05058
3-4,67,1.26737
1-4,63,1.48291
2-17,89,0.00249671
2-5,55,1.45721
4-20,76,0.0122705
2-6,13,1.61465
2-8,27,1.22671
1-14,23,1.15029
1-3,63,1.58351
1-2,63,1.7565
1-16,98,0.00471019
1-5,10,2.29658
2-20,63,0.0555527
3-5,84,0.93004
2-17,63,0.0925254
2-15,63,0.338411
2-13,63,0.286926
1-3,88,1.15699
4-17,88,0
2-11,63,0.50239
1-14,37,0.949264
2-8,45,1.0071
1-3,45,1.94172
2-6,63,0.98467
4-11,37,0.475293
4-2,24,1.68455
1-6,85,0.762428
3-12,47,0.383857
4-6,67,0.617768
2-3,63,1.53157
2-1,63,2.24641
3-19,91,-0.0555641
3-3,18,2.03139
3-17,63,0.0724883
2-4,25,2.23486
3-16,63,0.129415
4-7,92,0.0661465
3-15,63,0.228723
2-19,72,0.0532504
3-14,63,0.228684
4-15,78,0.15692
3-13,63,0.263823
3-12,63,0.356793
1-17,73,0.109075
3-10,63,0.442751
4-4,75,0.647916
3-9,63,0.441557
3-8,63,0.566687
3-1,43,2.59016
3-7,63,0.770837
3-14,24,0.57421
3-6,63,0.87932
3-4,63,1.38216
3-2,63,1.59752
3-18,36,0.411562
2-11,90,0.268372
4-17,63,0
2-14,90,0.142456
4-14,33,0
1-20,71,0.0844065
1-12,33,1.01665
4-15,63,0.271917
4-14,63,0.109172
4-13,63,0.0820545
4-12,63,0.299378
2-14,63,0.365
4-10,63,0.293834
4-9,63,0.122282
3-15,94,0.0669415
4-7,63,0.608302
1-20,92,0.00365231
4-14,24,0.709614
4-6,63,0.657184
4-5,63,0.664601
4-2,65,0.997951
4-11,76,0.174777
2-16,44,0.410603
4-3,63,0.882475
3-18,65,0.15449
4-2,63,1.03115
4-1,63,1.50151
1-20,62,0.139727
1-18,62,0.186525
2-4,70,1.33664
4-2,35,1.38066
1-6,28,1.76287
1-16,62,0.157577
1-15,62,0.465805
1-13,62,0.392117
1-12,62,0.566227
3-14,46,0.271846
2-19,89,0.00529835
1-16,92,0.0677412
1-5,88,0.993734
1-6,62,1.09581
3-4,66,1.29481
1-4,62,1.51809
2-17,90,-0.0154898
2-5,54,1.49063
4-20,77,0.0124958
2-6,10,0.291752
2-8,26,1.33318
1-14,24,1.05635
1-3,62,1.58114
1-2,62,1.76485
1-5,9,0.712491
2-20,62,0.101075
3-5,85,0.924054
2-17,62,0.0993274
2-15,62,0.352394
2-13,62,0.278386
2-11,62,0.536292
3-20,89,0.0134797
1-5,65,1.30098
1-16,85,0.0897636
1-14,52,0.528771
2-6,46,1.18053
2-8,62,0.719939
1-14,36,0.89123
1-3,42,2.01358
2-8,46,0.957714
2-6,62,0.981745
4-11,36,0.415853
4-2,25,1.67742
1-6,74,0.915021
3-12,46,0.393174
4-6,66,0.620243
2-3,62,1.55783
2-1,62,2.22675
2-4,24,2.2398
3-16,62,0.129003
4-7,95,-0.0103402
3-15,62,0.19074
2-19,73,0.05359
3-14,62,0.232913
4-15,79,0.140572
3-13,62,0.228917
3-12,62,0.349684
1-17,74,0.11467
3-10,62,0.407448
4-4,72,0.681049
3-9,62,0.456418
3-8,62,0.588097
3-1,42,2.62175
3-7,62,0.775237
3-14,25,0.460734
3-6,62,0.92015
3-4,62,1.37511
3-2,62,1.69662
3-18,37,0.375438
2-11,89,0.281163
4-17,62,0
2-14,89,0.157773
4-14,32,0
1-20,68,0.103886
1-12,34,1.04478
4-15,62,0.132082
4-18,81,0.0664403
4-14,62,0.0973104
4-12,62,0.320879
4-9,62,0.133729
3-15,93,0.073167
4-7,62,0.614164
1-20,95,-0.0278897
4-14,25,0
4-6,62,0.652004
4-5,62,0.74278
4-2,64,1.06586
4-11,77,0.186197
2-16,45,0.372587
4-3,62,0.870397
3-18,70,0.142808
4-2,62,1.00672
4-1,62,1.49009
1-20,61,0.140046
1-18,61,0.191768
2-4,75,1.28297
1-6,25,1.81157
4-2,44,1.30518
1-16,61,0.158125
1-15,61,0.45885
1-13,61,0.436801
1-12,61,0.582379
2-3,87,1.17624
3-14,43,0.249803
2-19,84,0.0303588
1-5,93,0.869749
1-16,89,0.0768938
1-6,61,1.12373
3-4,65,1.35291
2-9,97,0.200066
1-4,61,1.51457
2-5,57,1.42149
4-20,74,0.01804
2-8,29,1.20668
2-6,15,1.86684
1-14,21,1.22857
1-3,61,1.60663
1-2,61,1.78332
1-16,96,0.0546514
1-5,52,1.51088
2-20,61,0.0973008
3-5,86,0.921068
2-17,61,0.0943011
2-15,61,0.371581
2-13,61,0.29475
1-3,86,1.19349
4-17,90,0
2-11,61,0.56112
1-6,6,3.8678
1-5,64,1.33783
1-16,84,0.0908059
2-6,47,1.26023
1-14,53,0.522635
2-8,61,0.755675
1-14,39,0.852908
2-8,43,1.05854
1-3,47,1.88042
2-6,61,1.03411
2-1,61,2.25373
2-4,27,2.25924
3-16,61,0.136648
4-7,94,-0.0176549
3-15,61,0.204059
2-7,37,1.4405
2-12,88,0.277388
2-19,74,0.0513174
3-14,61,0.21252
4-15,64,0.229838
3-13,61,0.224913
4-6,77,0.552822
3-12,61,0.340165
3-14,82,0.106912
2-19,61,0.0767604
3-11,61,0.390576
1-17,79,0.0950206
3-10,61,0.428274
4-4,85,0.572768
3-9,61,0.455548
3-8,61,0.583577
3-1,41,2.70295
3-7,61,0.787672
3-14,26,0.408251
3-6,61,0.876987
3-4,61,1.38432
3-17,38,0.073617
3-3,61,1.37599
3-2,61,1.60073
4-17,61,0
2-14,88,0.161033
4-14,35,0
1-20,69,0.0977387
1-12,35,1.0402
4-15,61,0.117963
4-14,61,0.101571
4-12,61,0.285752
2-14,57,0.356331
4-10,61,0.277826
4-9,61,0.12019
3-7,93,0.27482
3-1,73,1.87824
4-8,61,0.226151
1-20,94,-0.010988
4-14,30,0
4-6,61,0.678015
4-5,61,0.719611
4-2,67,0.989559
4-11,82,0.155063
2-16,42,0.475833
4-3,61,0.889333
3-18,67,0.160926
4-2,61,0.991165
4-1,61,1.44128
1-20,60,0.135772
1-18,60,0.204002
2-4,68,1.36132
4-2,45,1.21134
1-6,30,1.67003
1-16,60,0.163517
1-15,60,0.496415
1-13,60,0.424887
1-12,60,0.616317
1-8,24,1.62001
1-11,60,0.648952
2-14,62,0.362767
4-10,62,0.282631
3-14,40,0.258748
2-19,87,-0.00381818
2-3,84,1.20442
1-16,94,0.0609476
1-5,94,0.865357
1-6,60,1.11614
3-4,64,1.37592
2-9,96,0.17117
1-4,60,1.55149
2-17,88,0.0237446
2-5,56,1.39322
4-20,75,0.0131679
2-6,12,1.96667
2-8,28,1.18809
1-14,22,1.26586
1-3,60,1.64435
1-2,60,1.84252
1-16,99,-0.0458748
1-5,11,2.85859
2-20,60,0.0860845
3-5,87,0.887586
2-17,60,0.104068
2-15,60,0.390156
2-13,60,0.299116
2-11,60,0.547237
1-5,71,1.21318
1-6,7,0.521812
1-16,87,0.0827832
2-6,44,1.31325
1-14,54,0.532344
2-8,60,0.786692
1-14,38,0.892756
2-8,44,1.00752
1-3,44,1.98749
2-6,60,1.04882
4-17,76,0
1-3,68,1.46112
3-16,26,0.603388
2-4,60,1.4801
4-2,27,1.546
4-11,42,0.389765
1-6,84,0.788504
2-3,60,1.56692
2-1,60,2.34164
2-4,26,2.21712
3-16,60,0.133634
2-19,75,0.0494156
3-14,60,0.236367
4-15,65,0.205412
3-13,60,0.275492
4-6,76,0.514416
3-12,60,0.369497
1-17,72,0.116157
3-10,60,0.448987
4-4,74,0.698438
3-9,60,0.456363
3-8,60,0.582462
3-1,40,2.73751
3-7,60,0.83882
3-14,27,0.433901
3-6,60,0.885731
3-4,60,1.39577
3-17,89,0.0166818
3-3,60,1.38029
3-2,60,1.66469
4-17,60,0
1-12,36,1.13212
4-15,60,0.128098
4-14,60,0.106056
4-12,60,0.31573
2-14,56,0.36436
4-10,60,0.317085
4-9,60,0.132934
3-7,92,0.376444
3-1,72,1.90398
4-8,60,0.218313
3-15,95,0.0311353
4-7,60,0.577567
4-5,60,0.658544
4-2,66,0.974409
4-11,83,0.14655
2-16,43,0.437799
4-3,60,0.990266
3-18,64,0.153631
4-2,60,1.07071
4-1,60,1.43862
1-18,59,0.219289
2-4,65,1.42667
1-6,19,1.47062
4-2,38,1.31968
1-16,59,0.162554
1-15,59,0.581221
1-13,59,0.435295
1-12,59,0.598894
1-8,31,1.43936
1-11,59,0.681217
2-18,95,-0.00983769
1-9,59,0.755201
3-14,45,0.236917
2-19,90,-0.00754988
4-14,95,0.0327176
3-12,76,0.267632
1-5,91,0.929305
1-16,83,0.0919855
1-6,59,1.1452
3-4,79,1.11937
2-9,99,0.0849718
1-4,59,1.56249
2-5,59,1.39704
4-20,72,0.0156814
2-8,31,1.13448
1-14,19,0.563213
2-6,49,1.18483
1-3,59,1.64381
1-2,59,1.83615
1-5,54,1.48816
2-20,59,0.105094
3-11,63,0.35501
3-5,88,0.888218
2-17,59,0.105311
2-15,59,0.401333
2-13,59,0.340752
2-11,59,0.580066
1-5,70,1.23265
1-16,86,0.087578
2-6,45,1.2833
1-14,55,0.466061
2-8,59,0.762594
1-3,49,1.85457
2-8,41,1.02317
1-14,41,0.761531
2-6,59,1.03899
